,epoch_mean_error,epoch_std_error,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,0.0,0.0,1,0.0,82,-112.4948351015158,10.0,77.0,8.0,5.0,1.5456230008866683,0.05781066407784763,0.034223501395882205,0.0,0.7901082219283351,-1.233475096000345,0.4929593726913652,0.450163284017097,-1.3167629306831965,-1.1249483510151579
1,0.0,0.0,1,0.0,82,-106.36332659191422,10.0,76.0,7.0,7.0,1.5055142520949596,0.05381572826899642,0.03043503300004817,0.0,0.7500162689872713,-1.284162555702027,0.5041525488064298,0.45240965012189366,-1.3612157144633752,-1.0636332659191436
2,2.3063594907398004,0.07744018991056992,2,0.0,52,-106.32591828301604,13.0,71.0,10.0,6.0,1.4748474382455592,0.9049243244268804,0.2199500140538652,0.0,0.857458825163513,-0.9837690428810639,0.4811522329380818,0.2993939846184495,-1.354310408425753,-1.0632591828301616
3,2.135276943301108,0.10730611439348108,3,1.354310408425753,27,-61.947834355428164,8.0,72.0,10.0,10.0,1.4968539191300072,1.2491350847423275,0.24842700159877276,0.0,0.6083799075656178,-0.29078164330718786,0.2548764888548039,0.15197822691029642,-0.7847607475033217,-0.6194783435542827
4,1.9614845333013764,0.11890615972538503,4,0.7847607475033217,2,67.64846501097091,18.0,67.0,8.0,7.0,0.8046985266606496,1.367819747170868,0.2859073847153499,0.0,0.4611084186403554,0.8678964071856288,0.19912365799186324,0.15381504851078445,0.8264877142267191,0.6764846501097082
5,1.7353671950197846,0.10934885980398293,5,-0.8264877142267191,32,-76.63272690887275,15.0,68.0,11.0,6.0,1.520721936827764,1.3517486084407395,0.31065892166500264,0.0,0.7152578886666141,-0.4823639559246201,0.2715161175390339,0.1480567561496296,-0.9835953723746986,-0.7663272690887274
6,2.137789529648918,0.12134290393148073,6,0.9835953723746986,65,-125.30345161866917,13.0,68.0,13.0,6.0,1.382682021838407,1.6933114564295986,0.3539293557103886,0.0,0.9933034091452869,-1.286146849242516,0.47231782578494946,0.17827399152676499,-1.49969722715687,-1.2530345161866905
7,2.3866970533683283,0.12488797879669379,7,1.49969722715687,84,-114.88431481648941,12.0,77.0,6.0,5.0,1.4369739981328578,1.5711301435950176,0.3964901006310135,0.0,0.5529487807407047,-1.254488244944987,0.16419708660665702,0.0992635516384766,-1.3248179844784647,-1.1488431481648915
8,2.3832034690287873,0.15248397502696706,8,1.3248179844784647,63,-132.79540059208637,14.0,71.0,5.0,10.0,1.3760813924070507,1.520320877013183,0.2973513440102308,0.0,0.7041091724222098,-1.278271177707702,0.10221199632779959,0.03264120918307917,-1.5106157927721946,-1.327954005920862
9,2.366863629721506,0.13941286202144978,9,1.5106157927721946,67,-130.44747916741701,17.0,66.0,7.0,10.0,1.410412502845735,1.5982963234920484,0.3476591102481096,0.0,0.8980022416525053,-1.4037320045903858,-0.37125146347768495,-0.06352378715010837,-1.5407044596238078,-1.3044747916741684
10,2.3864515008461336,0.13168664281269843,10,1.5407044596238078,69,-126.00893931073466,9.0,76.0,7.0,8.0,1.3806466258803576,1.6431660997837552,0.35270444511113064,0.0,0.6887714019274142,-1.253347183148246,-0.05044514439518678,-0.12587130421059883,-1.4362360303190551,-1.2600893931073478
11,2.3016217863182034,0.13494865175072498,11,1.4362360303190551,67,-126.13038630230994,9.0,74.0,7.0,10.0,1.3457775341687972,1.5373355190118938,0.3322132478823534,0.0,0.8622399910947149,-1.2436348465473146,-0.23837244702572424,-0.18475944941867184,-1.5009347826086956,-1.2613038630231
12,2.242442072908959,0.15147274980958816,12,1.5009347826086956,48,-126.25522814954411,14.0,76.0,4.0,6.0,1.4899763096337235,1.559844067177676,0.3435472457874402,0.0,0.5417646185987176,-0.869674486170677,-0.418026379370403,-0.16247274184873325,-1.286065323434664,-1.2625522814954389
13,2.148193415249842,0.1397062840970664,13,1.286065323434664,16,-22.089038427254728,15.0,69.0,10.0,6.0,1.319229734228222,1.6264192909748911,0.3423801992170598,0.0,0.8249816623425517,0.22932374625546614,-0.30770750590636,-0.29281916263234586,-0.15489730317046763,-0.22089038427254706
14,2.061287338748008,0.13395880407627048,14,0.15489730317046763,73,-105.1143737325198,8.0,70.0,11.0,11.0,1.423359412919113,1.711027579409975,0.35874742998955633,0.0,0.9249719091489931,-1.3120101833333333,-0.17277657573255514,-0.14903296901781346,-1.4149454166666664,-1.051143737325197
15,2.2690807624065696,0.15035923516837627,15,1.4149454166666664,32,-72.69030273404016,21.0,67.0,5.0,7.0,1.5262218897873974,1.7018006208667837,0.36310015447843924,0.0,0.7019796323785169,-0.5168767239548874,-0.025594119101475465,-0.28071922131437266,-0.9504698044404781,-0.7269030273404017
16,2.1375283015027913,0.13390034573630666,16,0.9504698044404781,44,-111.1231031137978,12.0,66.0,10.0,12.0,1.5141054176338602,1.4869197833776788,0.3280691840069038,0.0,0.7671117190551269,-0.8914575735535487,-0.32384315441334616,-0.29268059932909896,-1.284926784369509,-1.1112310311379794
17,2.210968352947282,0.13639188009120667,17,1.284926784369509,23,-47.77386813229445,10.0,79.0,5.0,6.0,1.4134149373768041,1.7800612726266463,0.35258650227052263,0.0,0.4357849024920286,-0.0893258365758755,-0.2810200300181114,-0.3151972147717786,-0.5418517375553469,-0.47773868132294395
18,2.037429551682193,0.1301015606387204,18,0.5418517375553469,46,-105.07133243512732,14.0,63.0,16.0,7.0,1.5113998645137539,1.3583494279069586,0.3372514023001101,0.0,0.8046351767539462,-0.7937191483168029,-0.34813034820798694,-0.2906165614613492,-1.2429824714615434,-1.050713324351272
19,2.1186824825775274,0.13731740666389672,19,1.2429824714615434,76,-127.09437540200013,15.0,74.0,6.0,5.0,1.362059113323165,1.6072516575962015,0.33691674821860557,0.0,0.7509316307512904,-1.2737922893884928,-0.2769937444274838,-0.2862988245710351,-1.4228906591153296,-1.270943754020003
20,2.1699954976700258,0.12870135392126952,20,1.4228906591153296,45,-110.65746145684021,19.0,71.0,7.0,3.0,1.4373819820811884,1.3360586580013147,0.352601035393097,0.0,0.7321566570132846,-0.8081031818734168,-0.4208043237860418,-0.34944187976556823,-1.175409543127596,-1.1065746145684012
21,2.0920136180952995,0.11903313566892061,21,1.175409543127596,25,-59.91512236785656,15.0,75.0,5.0,5.0,1.4342353533865173,1.4826112487840664,0.34771047102067,0.0,0.5249773263665383,-0.1887147130199221,-0.4869163759487559,-0.33874017385662386,-0.6351162593825835,-0.5991512236785649
22,2.0515193843627895,0.11547356952899708,22,0.6351162593825835,19,-23.689828322901842,16.0,70.0,8.0,6.0,1.2926070990828094,1.4085093283994303,0.3383245155455403,0.0,0.5864169194269503,0.1609159262644729,-0.34873199434927504,-0.3838561900931149,-0.261614564290067,-0.23689828322901846
23,1.9866988680520905,0.11254485201271819,23,0.261614564290067,54,-114.04240095787942,17.0,66.0,9.0,8.0,1.4545982469201597,1.5557522982933922,0.30060628294923225,0.0,0.8853947931381027,-1.1258219765047839,-0.3290968223278966,-0.2843851555093049,-1.4648730773888823,-1.1404240095787928
24,2.11776573938182,0.13488747806199988,24,1.4648730773888823,67,-114.84532393203388,9.0,76.0,7.0,8.0,1.3606838225285374,1.4603752679278945,0.3055072661555743,0.0,0.6541401550988801,-1.2052290181077852,-0.34941452884058194,-0.31742648486933284,-1.4050513702437537,-1.1484532393203384
25,2.0795920558311116,0.1390857485550359,25,1.4050513702437537,41,-103.5182400052665,14.0,73.0,5.0,8.0,1.4891670026318686,1.584519221552007,0.33797707224486895,0.0,0.6391337023650754,-0.6693578224149738,-0.19915963069467385,-0.39136393796481556,-1.162171193791372,-1.0351824000526666
26,2.0314578155550067,0.11336766587789518,26,1.162171193791372,63,-126.19492199098889,14.0,69.0,12.0,5.0,1.461948573397953,1.3901641243418124,0.3233179835845958,0.0,0.7659862559773877,-1.320960315355143,-0.583385456077712,-0.35184072590572224,-1.4539655172413792,-1.2619492199098867
27,2.1932057090767376,0.13348761021326946,27,1.4539655172413792,15,-5.664817201844614,14.0,68.0,6.0,12.0,1.218390484520017,1.5034818286187115,0.27734006881929024,0.0,0.5632177763678987,0.3271963364601588,-0.33071484030928894,-0.39024980909790696,-0.07952767755901444,-0.056648172018446075
28,1.9445731169183509,0.11792270450264078,28,0.07952767755901444,84,-109.56751643647843,9.0,74.0,7.0,10.0,1.5265821779345412,1.4296581048230137,0.3203513057765828,0.0,0.8080115419659755,-1.3047205768963837,-0.42097995362192037,-0.30937466877478526,-1.3388032937362593,-1.0956751643647826
29,2.20283556535355,0.1419317029544119,29,1.3388032937362593,7,26.268805146969388,16.0,68.0,10.0,6.0,1.0594899556991433,1.407046748295759,0.31382336903892993,0.0,0.6916109754589137,0.6266301005898334,-0.8267690060410945,-0.39615372028727525,0.40349269438801744,0.262688051469694
30,2.038706678273989,0.11326160124284385,30,-0.40349269438801744,1,70.3106229140275,9.0,75.0,6.0,10.0,0.6655443877108301,1.312690460328518,0.3030364145079281,0.0,0.5675640692452304,0.9612976863813231,-0.5508493725143326,-0.34765602810718044,0.9153114941634242,0.7031062291402744
31,2.0337645566859646,0.11868498903945826,31,-0.9153114941634242,1,83.92457711610736,14.0,79.0,2.0,5.0,0.7007243213996283,1.3644657272833818,0.3150410947831275,0.0,0.48665342504261083,0.9698051834219759,-0.24647253967511634,-0.3415529229564689,0.9119234698305252,0.8392457711610729
32,1.9897065501517368,0.1179690458067837,32,-0.9119234698305252,59,-121.73745042733275,14.0,71.0,8.0,7.0,1.4486875504100938,1.2492670993435415,0.26187316358003315,0.0,0.6964270081378667,-1.2319775386528342,-0.24383451084243743,-0.2770012885323194,-1.4415182431329208,-1.2173745042733286
33,2.142670336340468,0.12467820746272182,33,1.4415182431329208,95,-91.39214853026226,18.0,61.0,13.0,8.0,1.6721988183505891,1.3870036220471702,0.27287386775509564,0.0,0.7619515852060842,-1.0517743212669681,-0.3346843436516404,-0.3108773321214263,-1.1094004524886878,-0.9139214853026234
34,2.197835826485996,0.12289360377249568,34,1.1094004524886878,5,37.46208001278667,16.0,67.0,7.0,10.0,0.8572470189505896,1.3195163683070068,0.2924264525745246,0.0,0.6600736099038872,0.7706946090273363,-0.4711116090645579,-0.31637638556450975,0.5777345835982199,0.3746208001278661
35,1.9163118767135605,0.10712919290019499,35,-0.5777345835982199,12,1.4503904036529935,13.0,77.0,6.0,4.0,1.1551039965543273,1.5053496200736,0.3049959095402678,0.0,0.47806334359631486,0.41185894317048855,-0.46815913776288903,-0.29638722053619887,0.059832502492522366,0.014503904036529939
36,1.9068088678754578,0.10686374818606516,36,-0.059832502492522366,53,-125.7451682667463,11.0,68.0,9.0,12.0,1.4886478865977706,1.3888838856660406,0.27130722610784397,0.0,0.5852156761435434,-1.0610285882613948,-0.17878224844117704,-0.28267340286407266,-1.4364410974437352,-1.2574516826674642
37,2.0789109224172524,0.1034473827440799,37,1.4364410974437352,89,-96.98239005007676,13.0,72.0,7.0,8.0,1.5510368390716922,1.3317619990922336,0.27932814957677865,0.0,0.7135255274208271,-1.2492958037269408,-0.24652971164561668,-0.31205459627335475,-1.2465920779099167,-0.969823900500766
38,2.151494867963598,0.10963666087941208,38,1.2465920779099167,9,24.406445979808268,14.0,74.0,6.0,6.0,1.0464300771328212,1.3402829661735294,0.24943321329974427,0.0,0.5430705366228856,0.5460701955859204,-0.21994688547377442,-0.3392146920321425,0.30882450852339327,0.24406445979808253
39,1.8373751326568724,0.09985488683028479,39,-0.30882450852339327,38,-101.31866537073286,12.0,79.0,4.0,5.0,1.4939595156331635,1.2751356534007592,0.2690505569234606,0.0,0.5071789816330164,-0.5534473362002893,-0.4386155481416593,-0.36122715284337314,-1.0977821819009776,-1.0131866537073277
