,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,1,0.0,82,-129.2755635088426,3.0,81.0,8.0,8.0,1.5456230008866683,1.4982910581440236,0.26673627504931496,0.0,0.3616553623571498,-1.233475096000345,-1.2901371417065768,-1.1024977250195356,-1.3167629306831965,-1.2927556350884257
1,1,0.0,82,-144.17711338878905,6.0,61.0,25.0,8.0,1.567432652127547,1.5478800377306774,0.30324788603967917,0.0,0.9944867410968108,-1.3568208409095592,-1.8957300379222572,-1.290868288937679,-1.3552495722266888,-1.4417711338878922
2,2,0.0,77,-156.01824591970833,15.0,50.0,28.0,7.0,1.4378913643766407,1.5027653443111773,0.28831243645553495,0.0,0.9797797466039962,-1.3759460385173157,-1.4430894435709827,-1.297061466732059,-1.4517618539186103,-1.5601824591970828
3,3,-29.011491975882016,8,47.02440712691563,14.0,45.0,27.0,14.0,0.9187161025412024,0.8608926391594844,0.18266506721220682,0.0,0.6774746700532375,0.681310043148341,0.8053516768338045,0.597855085106383,0.3580830233596191,0.47024407126915635
4,4,-29.011491975882016,60,-116.74326416873451,10.0,25.0,37.0,28.0,1.413376546781204,1.3782449304963251,0.2759267988173809,0.0,0.9783063833723145,-1.112642511166253,-1.1499298163771712,-1.0026178545905706,-1.4012317617866006,-1.1674326416873448
5,5,-29.011491975882016,17,3.5615313749399604,11.0,29.0,29.0,31.0,1.2380373613613171,1.369508166813398,0.2504668121258381,0.0,0.9423684254583992,0.22762336049218493,0.10792435871854564,0.21353609512988214,-0.222213224697927,0.03561531374939957
6,6,-29.011491975882016,98,-85.95242494902143,17.0,27.0,25.0,31.0,1.7680287288841874,1.6956133976976036,0.33767536786400965,0.0,1.116892137581153,-0.9774135902121236,-0.7733954191955305,-0.8989024374089669,-1.0474071661237785,-0.8595242494902148
7,7,-29.011491975882016,1,95.19090826664252,17.0,26.0,27.0,30.0,0.6519780059264829,0.5875726605976569,0.1305340090769653,0.0,0.3573232954556645,0.935513609831377,1.0145218138392402,0.8709234322281711,0.9258355312060189,0.9519090826664252
8,8,-29.011491975882016,16,37.58299594879278,29.0,23.0,22.0,26.0,1.2516530614274564,1.115870507514184,0.25625896149723476,0.0,0.7052817152337291,0.25854292659212447,0.5379799708313078,0.20933296062226545,-0.14959001782531187,0.37582995948792747
9,9,-29.011491975882016,17,10.201986482990074,21.0,29.0,22.0,28.0,1.2984583825184128,1.3364867448375874,0.26962878247685473,0.0,0.8902890256262684,0.2262306296849358,0.294227303103331,0.2194577284252702,-0.23500059139228519,0.10201986482990083
10,10,-29.011491975882016,85,-151.23066401139116,27.0,21.0,22.0,30.0,1.6316719523644876,1.6399115825666495,0.28669670083630466,0.0,1.2208310075224487,-1.2975575397731598,-1.6011456758862486,-1.1704786582687425,-1.3294892512839802,-1.5123066401139127
