,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,1,0.0,82,-129.2755635088426,3.0,81.0,8.0,8.0,1.5456230008866683,1.4982910581440236,0.26673627504931496,0.0,0.3616553623571498,-1.233475096000345,-1.2901371417065768,-1.1024977250195356,-1.3167629306831965,-1.2927556350884257
1,1,0.0,82,-150.46859072195744,6.0,71.0,15.0,8.0,1.567432652127547,1.435577631354501,0.30324788603967917,0.0,0.7436526421686771,-1.3568208409095592,-1.6972634671284554,-1.290868288937679,-1.3552495722266888,-1.5046859072195764
2,2,0.0,62,-142.8580342565024,11.0,72.0,6.0,11.0,1.4353376890347542,1.3548841424523679,0.2954799331740248,0.0,0.4519799892447724,-1.2748357150855234,-1.0507822179607256,-1.1976046632586321,-1.5084841798479467,-1.4285803425650256
3,3,1.5084841798479467,68,-141.39811413517745,16.0,61.0,13.0,10.0,1.3796960106231124,1.2980707089599022,0.3094657876305785,0.0,0.5750085606740084,-1.2856892202295118,-1.3772391204073156,-1.1571980559172301,-1.5004173211810659,-1.4139811413517764
4,4,1.5004173211810659,52,-127.09030312525293,15.0,66.0,8.0,11.0,1.4175884082101817,1.3869128533820394,0.2431663367991773,0.0,0.5663205055320145,-1.0159360853372197,-1.2553720986154968,-0.925719017893288,-1.3122570642053275,-1.2709030312525302
5,5,1.3122570642053275,32,-87.92666083813934,16.0,71.0,7.0,6.0,1.5015053366886175,1.2950410058604158,0.29203046759858114,0.0,0.5147059370598469,-0.47984891681567476,-0.48750675548391964,-0.5014064092729242,-0.9783826025637795,-0.8792666083813936
6,6,0.9783826025637795,64,-155.67480861913737,8.0,76.0,10.0,6.0,1.4253574158312203,1.2297434673545595,0.2920360879999882,0.0,0.43685537779837974,-1.38834022384816,-1.6327387227304715,-1.245652695259138,-1.5923495777621393,-1.556748086191373
7,7,1.5923495777621393,39,-92.32079877862603,9.0,69.0,16.0,6.0,1.4848072160358823,1.4735762625718682,0.24401954220979777,0.0,0.8061108823653316,-0.584097699745547,-0.5023177760814249,-0.5301060490245971,-1.1075669211195929,-0.9232079877862596
8,8,1.1075669211195929,5,69.38913223590518,14.0,69.0,10.0,7.0,0.8472572871079852,0.518403964960697,0.18926072675541056,0.0,0.2870171731022272,0.7616803681448817,0.9023699105912099,0.6728273272750119,0.5954047765922609,0.6938913223590517
9,9,-0.5954047765922609,83,-128.8912485019092,16.0,61.0,9.0,14.0,1.5415131217891027,1.3462980576904697,0.3032608730885513,0.0,0.5709281292592212,-1.3343379232068553,-1.497017872706733,-1.2182719774148014,-1.3206400375552652,-1.288912485019092
