,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,1,0.0,82,-129.2755635088426,3.0,81.0,8.0,8.0,1.5456230008866683,1.4982910581440236,0.26673627504931496,0.0,0.3616553623571498,-1.233475096000345,-1.2901371417065768,-1.1024977250195356,-1.3167629306831965,-1.2927556350884257
1,1,0.0,82,-144.17711338878905,6.0,61.0,25.0,8.0,1.567432652127547,1.5478800377306774,0.30324788603967917,0.0,0.9944867410968108,-1.3568208409095592,-1.8957300379222572,-1.290868288937679,-1.3552495722266888,-1.4417711338878922
2,2,0.0,63,-155.7601235673681,15.0,50.0,28.0,7.0,1.4283259810387567,1.4633917635828095,0.2867503121470199,0.0,0.9428408971272926,-1.2915650239779168,-1.380141035430134,-1.2262623435067281,-1.5131854708119221,-1.557601235673682
3,3,-29.011491975882016,39,-87.95871010779693,11.0,43.0,29.0,17.0,1.4758745171171155,1.500151052224765,0.26910677171999287,0.0,1.011373207841234,-0.6101732362821948,-0.6724868655762553,-0.556886776556155,-1.0733090422704084,-0.8795871010779689
4,4,-29.011491975882016,47,-91.98465370157774,9.0,39.0,25.0,27.0,1.4478092162331087,1.4400891452299769,0.3194096838418669,0.0,0.8799674056597315,-0.8440178301133816,-0.8568367750188605,-0.7516393194476334,-1.2072761942248609,-0.9198465370157772
5,5,-29.011491975882016,84,-132.10058899058342,11.0,29.0,27.0,33.0,1.5698616592160364,1.4304035014779704,0.28679553920078793,0.0,0.8585669870500032,-1.357905434266846,-1.515597896343402,-1.2315769469927846,-1.3387353992906932,-1.3210058899058332
6,6,-29.011491975882016,26,-33.25273419185412,26.0,30.0,25.0,19.0,1.4566905801486285,1.5807607230188387,0.25596136271493597,0.0,1.0995096987915127,-0.17662516779031884,-0.3119128614121417,-0.19297892790950175,-0.6345239754564046,-0.3325273419185414
7,7,-29.011491975882016,20,-3.164023547445063,15.0,29.0,30.0,26.0,1.340221657544045,1.389415106574931,0.24908319673199944,0.0,0.9106955494580646,0.10955397544828681,0.147228706211927,0.09378825944474543,-0.40514211715580695,-0.031640235474450634
8,8,-29.011491975882016,46,-92.2241898845663,21.0,26.0,25.0,28.0,1.4874621938873456,1.47755258683496,0.30063235791325393,0.0,0.9932774863723968,-0.991112929879225,-0.902842027715956,-0.9456441250838303,-1.2664902697409421,-0.9222418988456632
9,9,-29.011491975882016,97,-125.41076427635811,19.0,29.0,24.0,28.0,1.8583062015875556,1.7725803117040548,0.3641108417013873,0.0,1.2753055643488767,-1.0761499454223733,-1.227453072433128,-0.9896461600043661,-1.0641576086956523,-1.2541076427635813
10,10,-29.011491975882016,23,-28.796408316207994,23.0,25.0,22.0,30.0,1.413031982016069,1.5389673707621954,0.26678885662617463,0.0,1.0662127060006423,-0.057369273750520505,-0.08641867308699684,-0.07523064056896485,-0.5598972612859465,-0.2879640831620798
