,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,1,0.0,82,-139.4025008149842,10.0,77.0,8.0,5.0,1.5456230008866683,1.4982910581440236,0.26673627504931496,0.0,0.6986921132959604,-1.233475096000345,-1.2901371417065768,-1.1024977250195356,-1.3167629306831965,-1.394025008149842
1,1,0.0,82,-129.49171340728753,10.0,60.0,23.0,7.0,1.5055142520949596,1.3655824509074446,0.3242344400674038,0.0,0.8460083021705482,-1.284162555702027,-1.290201278398209,-1.1605801161372964,-1.3612157144633752,-1.2949171340728765
2,2,0.0,18,13.368805910081385,9.0,51.0,25.0,15.0,1.237554816261537,1.1488194560147105,0.227208082920803,0.0,0.5628358996651205,0.23594139636234268,0.3580734735625028,0.18578497287321563,-0.28708886615970713,0.1336880591008138
3,3,-29.011491975882016,43,-83.89010545234186,10.0,40.0,30.0,20.0,1.4568414004093322,1.5138035359006685,0.27527068909257374,0.0,1.0363695255619034,-0.7915120312014419,-0.5375625532972839,-0.7831859069155097,-1.1434273162352597,-0.838901054523418
4,4,-29.011491975882016,4,74.45910896194584,13.0,38.0,31.0,18.0,0.8029418722489696,0.8937348042852282,0.16234115811082486,0.0,0.5514899135273166,0.8505006484170994,0.8002593301645982,0.7812942323885809,0.6762526772877975,0.7445910896194584
5,5,-29.011491975882016,14,26.386584784063654,18.0,31.0,23.0,28.0,1.1666270421951024,1.254810235050794,0.24565072945436275,0.0,0.8109649599859275,0.3882355364763625,0.33888240987959956,0.3569888257540319,-0.0734476405691133,0.2638658478406367
6,6,-29.011491975882016,82,-136.02971327823906,15.0,33.0,26.0,26.0,1.5778798292200333,1.4633564583535696,0.3058572789080166,0.0,1.016695088328395,-1.3044898565244147,-1.4605249624847512,-1.222861014385344,-1.4021016528301076,-1.3602971327823903
7,7,-29.011491975882016,30,-79.16850570094161,17.0,35.0,31.0,17.0,1.4720227673791868,1.5625243470046477,0.29877667028118854,0.0,1.107538595736116,-0.37290184912566327,-0.545119552930717,-0.3120713296039073,-0.8033773821276204,-0.791685057009416
8,8,-29.011491975882016,2,79.27718560359595,16.0,32.0,25.0,27.0,0.7128795517000973,0.8774877441506962,0.1582026394736423,0.0,0.5543048628810289,0.9548148861332453,0.9474709906171908,0.833264002734688,0.8304574473101042,0.7927718560359596
9,9,-29.011491975882016,38,-78.71620873123496,20.0,38.0,22.0,20.0,1.4783376253195846,1.5005032687752298,0.2705845742791864,0.0,1.0291429174177806,-0.6190671267085068,-0.6296102679610719,-0.5739065140160561,-1.0847030468121872,-0.7871620873123493
10,10,-29.011491975882016,43,-96.8048640818027,17.0,31.0,21.0,31.0,1.5039176928718037,1.6187345366402648,0.29198856244773724,0.0,1.0067107889035392,-0.8850859623987466,-1.0130492401746725,-0.7835842571552385,-1.2882779892663088,-0.9680486408180272
11,11,-29.011491975882016,18,7.439418997368633,21.0,34.0,18.0,27.0,1.2253855286145636,1.3191071779959251,0.21712428387513777,0.0,0.7727766560119849,0.25316395391946755,0.16503377822387394,0.20715370900360797,-0.21766676613406405,0.07439418997368631
12,12,-29.011491975882016,97,-103.08823378613718,23.0,37.0,16.0,24.0,1.8342878846163766,1.7871471512750914,0.35084237865801515,0.0,1.212542507762758,-1.0183340887805257,-1.2969090979456706,-0.938548180424939,-1.0689158249158248,-1.0308823378613723
13,13,-29.011491975882016,37,-56.48168073406041,24.0,34.0,17.0,25.0,1.488132780720819,1.6109153225560908,0.28139430885465927,0.0,0.9947818332995043,-0.5688914597663001,-0.6676281000721013,-0.5134574855911739,-0.9903476544170662,-0.5648168073406045
14,14,-29.011491975882016,89,-144.73555020704336,19.0,36.0,24.0,21.0,1.7286483876051808,1.701131437825378,0.3441479049744664,0.0,1.319849028117198,-1.2377801287454042,-1.7159898738197321,-1.1142387144759183,-1.2506014877789586,-1.4473555020704314
15,15,-29.011491975882016,29,-41.977203409802875,22.0,35.0,23.0,20.0,1.4733047624097197,1.425908278854537,0.24789892970673524,0.0,0.998346796866573,-0.3014629816761207,-0.15772133831657462,-0.2801968782931218,-0.7701001263138144,-0.4197720340980289
16,16,-29.011491975882016,95,-110.68066919676438,20.0,30.0,22.0,28.0,1.6282135615441427,1.4610349984335822,0.33721564315385455,0.0,1.1444851709501485,-1.0835276957436033,-0.971377876099403,-0.9585981714224318,-1.1073747102795133,-1.1068066919676436
17,17,-29.011491975882016,36,-57.1833958650467,17.0,32.0,23.0,28.0,1.4799336779770185,1.567657115184081,0.28971917962080856,0.0,0.9685447395217858,-0.5464776709371405,-0.6313920969444837,-0.5169904447280921,-0.9711460312957971,-0.5718339586504672
18,18,-29.011491975882016,63,-140.02512789638257,19.0,28.0,28.0,25.0,1.4025306939844095,1.4892185711083172,0.3014446987505331,0.0,0.97115299105675,-1.2881476052279102,-1.2932236692423293,-1.182193065004741,-1.4753013822420395,-1.400251278963826
19,19,-29.011491975882016,1,94.58459885279139,27.0,31.0,20.0,22.0,0.5873663783736633,0.5610725767788755,0.12456057458572893,0.0,0.4258851600648721,0.9707814991488196,0.9926502864251616,0.868850313980389,0.9123723011233995,0.9458459885279143
20,20,-29.011491975882016,6,77.21687178730865,21.0,28.0,23.0,28.0,0.9377736135239448,0.9468794136384214,0.2031501035754762,0.0,0.4441755416664463,0.7097902742346938,0.8721341613520407,0.6487155246332907,0.48975829081632644,0.7721687178730866
21,21,-29.011491975882016,40,-72.68017590361447,21.0,35.0,19.0,25.0,1.475456982809259,1.4337467810950093,0.26978127868904606,0.0,0.8919512652631175,-0.622042891566265,-0.3734520481927711,-0.5713271325301205,-1.1113734939759037,-0.7268017590361446
