,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,1,0.0,82,-129.2755635088426,3.0,81.0,8.0,8.0,1.5456230008866683,1.4982910581440236,0.26673627504931496,0.0,0.3616553623571498,-1.233475096000345,-1.2901371417065768,-1.1024977250195356,-1.3167629306831965,-1.2927556350884257
1,1,0.0,82,-150.46859072195744,6.0,71.0,15.0,8.0,1.567432652127547,1.435577631354501,0.30324788603967917,0.0,0.7436526421686771,-1.3568208409095592,-1.6972634671284554,-1.290868288937679,-1.3552495722266888,-1.5046859072195764
2,2,0.0,3,72.31727800182044,11.0,72.0,6.0,11.0,0.7865264912881589,0.7392931314902631,0.1708226180946465,0.0,0.3111475073977082,0.8629224953492642,0.7539999130132775,0.7760720125589824,0.747634021030108,0.7231727800182037
3,3,-0.747634021030108,6,56.78443575196213,16.0,61.0,13.0,10.0,0.8895770134587975,0.7412639868261807,0.18299526312805717,0.0,0.38480823460373215,0.738485517836551,0.8804166975411971,0.6709966090094112,0.5139440687423278,0.567844357519622
4,4,-0.5139440687423278,59,-136.11980730798592,15.0,66.0,8.0,11.0,1.3858145776264117,1.3623260761315528,0.25335802975202804,0.0,0.5495923797683466,-1.1485688323651941,-1.3789152655048995,-1.050170851405269,-1.3885728451563693,-1.361198073079857
5,5,1.3885728451563693,93,-109.65510370762703,16.0,71.0,7.0,6.0,1.8091518340572463,1.604511123576841,0.34814283300102145,0.0,0.6670047957662384,-1.120542097457627,-0.9241557203389831,-1.0952838411016947,-1.157010593220339,-1.0965510370762712
6,6,1.157010593220339,13,6.892073422654,8.0,75.0,11.0,6.0,1.2657239820649608,1.2197189906974792,0.20754910887993405,0.0,0.41863214618348354,0.3260185011209566,0.11604727233906273,0.26466355823636173,-0.009062133020177133,0.06892073422654006
7,7,0.009062133020177133,66,-144.24298436692516,9.0,68.0,17.0,6.0,1.3698647626407765,1.2915345781559529,0.23061377992515047,0.0,0.6104818501714255,-1.2101487855297157,-1.2687399741602068,-1.1200701899224805,-1.4781162790697675,-1.4424298436692506
8,8,1.4781162790697675,18,-22.487605647347706,14.0,68.0,11.0,7.0,1.2693224404695078,1.104566608420311,0.23469460413876955,0.0,0.6113543914975589,0.20874677988643917,0.15999433805650756,0.16031457249646186,-0.26092544205159685,-0.22487605647347692
9,9,0.26092544205159685,56,-126.195955824735,16.0,60.0,10.0,14.0,1.4550769885778654,1.3011687882776684,0.289733856722686,0.0,0.6636857900631283,-1.1438245521659776,-1.3367502273872933,-1.0441936095702808,-1.3897151612222345,-1.2619595582473522
