,rounds,reward,NagentsIn,thoryvos,aIV,aEV,aFN,aBN,stdii,stdfi,stdbi,stdei,stdsel,Eii,Efi,Ebi,Eei,Esel
0,1,0.0,82,-129.2755635088426,3.0,81.0,8.0,8.0,1.5456230008866683,1.4982910581440236,0.26673627504931496,0.0,0.3616553623571498,-1.233475096000345,-1.2901371417065768,-1.1024977250195356,-1.3167629306831965,-1.2927556350884257
1,1,0.0,82,-144.17711338878905,6.0,61.0,25.0,8.0,1.567432652127547,1.5478800377306774,0.30324788603967917,0.0,0.9944867410968108,-1.3568208409095592,-1.8957300379222572,-1.290868288937679,-1.3552495722266888,-1.4417711338878922
2,2,0.0,3,84.97848046930518,15.0,50.0,28.0,7.0,0.7865264912881589,0.862675989245305,0.1696305148833994,0.0,0.5814451098911809,0.8629224953492642,0.8531945537289718,0.7838330643278588,0.747634021030108,0.8497848046930514
3,3,-29.011491975882016,18,2.107092320379206,8.0,42.0,24.0,26.0,1.2674728718866322,1.4199784467611642,0.23501947405761117,0.0,0.796167078677536,0.19760593210395935,0.14212818721527007,0.20508541006137934,-0.2771339785256227,0.021070923203792075
4,4,-29.011491975882016,20,-1.8807272259850083,11.0,30.0,27.0,32.0,1.2150861665058073,1.2291467059382932,0.2471348016099988,0.0,0.8904211029446287,0.240002540355599,0.31837279496245324,0.22852730666446613,-0.33120168595314115,-0.018807272259850058
5,5,-29.011491975882016,49,-122.9351269170169,21.0,36.0,27.0,16.0,1.5461874056903901,1.6597651181736235,0.3091284565790962,0.0,1.1459955162394373,-1.04524981267507,-1.0391954175420168,-0.937304593662465,-1.43740887605042,-1.229351269170168
6,6,-29.011491975882016,40,-69.26342763495562,19.0,30.0,31.0,20.0,1.510626150252303,1.6792458137057142,0.30025510027531915,0.0,1.144998510762366,-0.716826397130551,-0.9790043714075608,-0.6943907635255804,-1.1329301097054012,-0.6926342763495565
7,7,-29.011491975882016,23,-20.63527059062623,11.0,29.0,35.0,25.0,1.384179973650406,1.5326296006545261,0.27930651506171955,0.0,1.0614251808740836,0.006523735568222523,-0.018933843538402467,-0.013091363385624827,-0.5586420209488601,-0.20635270590626237
8,8,-29.011491975882016,40,-66.68665195865681,20.0,32.0,20.0,28.0,1.4740418829300677,1.5865341788102856,0.2582728326825979,0.0,1.019064206055111,-0.6065824532638923,-0.7995428300461334,-0.5780527390654385,-1.0766729356544662,-0.6668665195865683
9,9,-29.011491975882016,68,-148.66234688089276,19.0,34.0,27.0,20.0,1.3723712659288094,1.329107331993448,0.27253729878244837,0.0,0.9248779952237193,-1.2838511953693759,-1.3496110087122568,-1.1575812248776702,-1.3948453992123164,-1.486623468808927
10,10,-29.011491975882016,49,-93.71433295978389,21.0,35.0,24.0,20.0,1.4318628137522686,1.5182364177155605,0.2912860515989456,0.0,0.9303953068287402,-0.8318497781411086,-0.8503268540481226,-0.7419204950411018,-1.2305343290869044,-0.9371433295978383
